Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,TSLA,JPM,XOM,UNH
2019-01-02,37.503726959228516,94.39715576171875,3.376984119415283,76.95649719238281,134.62355041503906,52.301727294921875,20.674667358398438,80.83650970458984,50.0018424987793,215.45318603515625
2019-01-03,33.76806640625,90.92447662353516,3.172956705093384,75.01399993896484,130.71424865722656,50.85319900512695,20.02400016784668,79.68768310546875,49.234134674072266,209.57769775390625
2019-01-04,35.20962142944336,95.15330505371094,3.3762400150299072,78.76950073242188,136.8758544921875,53.46164321899414,21.179332733154297,82.62541961669922,51.04938507080078,212.02874755859375
2019-01-07,35.131248474121094,95.27465057373047,3.554980993270874,81.47550201416016,136.97509765625,53.35502243041992,22.33066749572754,82.6828384399414,51.31484603881836,212.435791015625
2019-01-08,35.80096435546875,95.9654541015625,3.466477632522583,82.8290023803711,141.42019653320312,53.82365036010742,22.356666564941406,82.52690887451172,51.687957763671875,215.2761993408203
2019-01-09,36.4089241027832,97.33771514892578,3.5346524715423584,82.97100067138672,143.10696411132812,53.63917541503906,22.568666458129883,82.38740539550781,51.9605827331543,215.5858612060547
2019-01-10,36.52528381347656,96.7122573852539,3.6003470420837402,82.81099700927734,143.07720947265625,53.499324798583984,22.99799919128418,82.37919616699219,51.695125579833984,216.67425537109375
2019-01-11,36.16668701171875,95.9654541015625,3.689593553543091,82.02799987792969,142.68031311035156,52.787208557128906,23.150667190551758,81.9853286743164,51.458335876464844,219.15182495117188
2019-01-14,35.622833251953125,95.26532745361328,3.729506254196167,80.8604965209961,144.25791931152344,52.144527435302734,22.293333053588867,82.83053588867188,51.393768310546875,219.49691772460938
2019-01-15,36.3519287109375,98.02852630615234,3.7153759002685547,83.72799682617188,147.79022216796875,53.88018035888672,22.961999893188477,83.43777465820312,51.422454833984375,227.29249572753906
2019-01-16,36.79603576660156,98.37393188476562,3.6898417472839355,84.18900299072266,146.39120483398438,54.02894592285156,23.06999969482422,84.11067199707031,51.40094757080078,231.35401916503906
2019-01-17,37.014503479003906,99.0647201538086,3.7612388134002686,84.66100311279297,147.14527893066406,54.50551223754883,23.15399932861328,84.455322265625,51.75251770019531,229.85853576660156
2019-01-18,37.24249267578125,100.54902648925781,3.8903980255126953,84.80999755859375,148.87173461914062,54.91115951538086,20.150667190551758,85.8257064819336,52.36954879760742,234.92877197265625
2019-01-22,36.40654754638672,98.65396881103516,3.6881062984466553,81.6084976196289,146.4209747314453,53.489410400390625,19.92799949645996,84.47172546386719,51.580326080322266,235.09695434570312
2019-01-23,36.553794860839844,99.61549377441406,3.7009971141815186,82.0009994506836,143.1764373779297,53.776039123535156,19.172666549682617,84.25839233398438,51.15700149536133,236.27378845214844
2019-01-24,36.2640495300293,99.13939666748047,3.9129579067230225,82.74649810791016,144.6945037841797,53.755706787109375,19.43400001525879,84.3075942993164,51.2287483215332,235.48626708984375
2019-01-25,37.465728759765625,100.04490661621094,3.9702236652374268,83.52850341796875,147.84976196289062,54.6240348815918,19.80266761779785,84.84100341796875,51.458335876464844,237.1852264404297
2019-01-28,37.118995666503906,98.09388732910156,3.421358823776245,81.89450073242188,146.32176208496094,53.550411224365234,19.7586669921875,85.24308776855469,51.113956451416016,236.0525665283203
2019-01-29,36.73426818847656,96.09616088867188,3.262451171875,79.69400024414062,143.06727600097656,53.064422607421875,19.83066749572754,85.48106384277344,51.30766677856445,236.55694580078125
2019-01-30,39.24449157714844,99.30744934082031,3.4059882164001465,83.52149963378906,149.24876403808594,54.44947052001953,20.584667205810547,85.67799377441406,51.8673210144043,239.23805236816406
2019-01-31,39.527103424072266,97.48709869384766,3.563657283782959,85.9365005493164,165.39207458496094,55.833038330078125,20.468000411987305,84.9312744140625,52.57762145996094,239.08766174316406
2019-02-01,39.546104431152344,95.94677734375,3.58795166015625,81.3115005493164,164.41973876953125,55.47251892089844,20.81399917602539,85.24308776855469,54.47178649902344,237.7779998779297
2019-02-04,40.66941452026367,98.70999145507812,3.6982712745666504,81.66549682617188,167.93215942382812,56.60317611694336,20.859333038330078,85.54670715332031,53.68257522583008,237.32675170898438
2019-02-05,41.365230560302734,100.09159851074219,3.7173593044281006,82.94049835205078,169.82728576660156,57.12138748168945,21.42333221435547,85.16922760009766,54.23503112792969,235.64549255371094
2019-02-06,41.37950134277344,98.98070526123047,3.792970895767212,82.01300048828125,169.16249084472656,55.68427276611328,21.148000717163086,85.12818145751953,53.99823760986328,238.46824645996094
2019-02-07,40.595787048339844,98.27125549316406,3.6546385288238525,80.71849822998047,165.0845184326172,54.84223175048828,20.500667572021484,84.01221466064453,53.58210754394531,238.02578735351562
2019-02-08,40.64349365234375,98.6446533203125,3.673231601715088,79.41100311279297,166.02711486816406,54.667171478271484,20.386667251586914,83.17520141601562,53.66916275024414,231.7433624267578
2019-02-11,40.40976333618164,98.2525634765625,3.6305923461914062,79.55000305175781,164.49908447265625,54.654273986816406,20.856000900268555,82.78130340576172,53.75620651245117,227.53143310546875
2019-02-12,40.757965087890625,99.78352355957031,3.74760365486145,81.90049743652344,163.7549285888672,55.916847229003906,20.78733253479004,84.1927261352539,54.6993293762207,233.1591033935547
2019-02-13,40.588623046875,99.7088394165039,3.7899961471557617,82.0,162.79249572753906,55.96891784667969,20.544666290283203,84.59481811523438,55.31595230102539,233.4245147705078
2019-02-14,40.73650360107422,99.7928695678711,3.8309006690979004,81.13249969482422,162.6734161376953,55.9971809387207,20.251333236694336,84.0450210571289,55.33046340942383,234.7783660888672
2019-02-15,40.645870208740234,101.02511596679688,3.900562047958374,80.39749908447266,161.2347412109375,55.52260208129883,20.525333404541016,86.61346435546875,56.3751220703125,239.91055297851562
2019-02-19,40.767520904541016,100.97843170166016,3.883208751678467,81.37899780273438,161.02633666992188,55.86378860473633,20.375999450683594,86.30985260009766,56.752349853515625,239.27342224121094
2019-02-20,41.02986145019531,100.45341491699219,3.930558919906616,81.1050033569336,161.29421997070312,55.57021713256836,20.17066764831543,86.7283706665039,56.970001220703125,238.4770965576172
2019-02-21,40.798526763916016,102.57220458984375,3.8616411685943604,80.97200012207031,158.79388427734375,54.75792694091797,19.415332794189453,86.54782104492188,56.45492172241211,235.72518920898438
2019-02-22,41.254051208496094,104.03469848632812,3.9464242458343506,81.5780029296875,160.6294708251953,55.370365142822266,19.6473331451416,86.16213989257812,56.89018630981445,236.35336303710938
2019-02-25,41.5545768737793,104.61595153808594,3.9340291023254395,81.6500015258789,163.3382110595703,55.408546447753906,19.917999267578125,87.0647964477539,56.94822692871094,234.1324005126953
2019-02-26,41.57842254638672,105.33783721923828,3.8946123123168945,81.81999969482422,162.8520050048828,55.640621185302734,19.857332229614258,86.40010070800781,57.06429672241211,232.6990203857422
2019-02-27,41.70720672607422,105.15969848632812,3.8527159690856934,82.05449676513672,161.5422821044922,55.68427276611328,20.982667922973633,86.29346466064453,57.65192413330078,221.28436279296875
2019-02-28,41.29698181152344,105.02845764160156,3.828148126602173,81.99150085449219,160.19288635253906,55.86577224731445,21.325332641601562,85.63697814941406,57.33270263671875,214.3293914794922
2019-03-01,41.731075286865234,105.49722290039062,3.8824961185455322,83.58650207519531,161.0164337158203,56.955265045166016,19.652666091918945,85.69441986083984,58.03639602661133,217.806884765625
2019-03-04,41.940948486328125,105.24407958984375,3.8906848430633545,84.80850219726562,166.0667724609375,57.198265075683594,19.02400016784668,85.49748992919922,58.261295318603516,208.84329223632812
2019-03-05,41.864627838134766,104.71905517578125,3.884233236312866,84.62149810791016,169.92648315429688,57.98029327392578,18.43600082397461,85.43183135986328,58.174251556396484,213.63034057617188
2019-03-06,41.62373733520508,104.76594543457031,3.773303985595703,83.44750213623047,171.16677856445312,57.7695426940918,18.416000366210938,85.1117935180664,57.51408386230469,211.5421142578125
2019-03-07,41.14196014404297,103.4909439086914,3.7040672302246094,81.29750061035156,167.81309509277344,57.070804595947266,18.439332962036133,84.496337890625,58.152488708496094,209.44497680664062
2019-03-08,41.239749908447266,103.60344696044922,3.738313913345337,81.04000091552734,168.2794189453125,57.02717208862305,18.94266700744629,84.5291748046875,57.318199157714844,210.76844787597656
2019-03-11,42.66838455200195,105.77845764160156,3.9988832473754883,83.53099822998047,170.73020935058594,58.47966766357422,19.39466667175293,85.6287612915039,57.876800537109375,215.9735107421875
2019-03-12,43.147789001464844,106.51908874511719,4.033130645751953,83.65499877929688,170.5813446044922,59.371788024902344,18.890666961669922,85.37437438964844,58.03639602661133,218.39833068847656
2019-03-13,43.33858871459961,107.34407806396484,4.184510231018066,84.54049682617188,172.0200653076172,59.4615478515625,19.263999938964844,85.66160583496094,58.551490783691406,224.05641174316406
2019-03-14,43.820369720458984,107.42845153808594,4.1085710525512695,84.31099700927734,168.84498596191406,59.13772964477539,19.33066749572754,86.44114685058594,58.35560607910156,224.96238708496094
2019-03-15,44.39038848876953,108.66595458984375,4.214039325714111,85.61799621582031,164.6876220703125,59.02714157104492,18.36199951171875,87.43408203125,58.14523696899414,223.30142211914062
2019-03-18,44.84354782104492,110.22224426269531,4.192698955535889,87.10749816894531,159.22052001953125,58.94036102294922,17.965999603271484,87.95924377441406,58.81990051269531,226.49899291992188
2019-03-19,44.488182067871094,110.29720306396484,4.3604559898376465,88.09249877929688,160.31195068359375,59.63015365600586,17.83133316040039,87.63922119140625,58.66755294799805,228.39097595214844
2019-03-20,44.87694549560547,110.17534637451172,4.32794713973999,89.8635025024414,164.15184020996094,60.81882858276367,18.239999771118164,85.76827239990234,58.99401092529297,222.50201416015625
2019-03-21,46.52976608276367,112.70659637451172,4.564693450927734,90.96299743652344,164.78683471679688,61.29985809326172,18.26799964904785,84.41431427001953,59.33496856689453,223.8521270751953
2019-03-22,45.56620788574219,109.73470306396484,4.40487813949585,88.2385025024414,163.06039428710938,59.88753128051758,17.635332107543945,81.86224365234375,58.384620666503906,219.47315979003906
2019-03-25,45.0152702331543,110.30661010742188,4.312561511993408,88.71299743652344,164.9951934814453,59.37823486328125,17.3613338470459,81.18115234375,57.9783821105957,219.26885986328125
2019-03-26,44.550193786621094,110.54096984863281,4.3892436027526855,89.18800354003906,166.37437438964844,59.00432205200195,17.851333618164062,81.9935302734375,58.73285675048828,216.18667602539062
2019-03-27,44.95087432861328,109.47222137451172,4.380059719085693,88.28500366210938,164.57847595214844,58.41768264770508,18.32200050354004,81.71453857421875,58.283050537109375,214.6944122314453
2019-03-28,45.010494232177734,109.6222152709961,4.398672580718994,88.6709976196289,164.26097106933594,58.133026123046875,18.57466697692871,82.64181518554688,58.573238372802734,215.15631103515625
2019-03-29,45.303855895996094,110.5691146850586,4.455997943878174,89.0374984741211,165.39207458496094,58.36213684082031,18.657333374023438,83.06852722167969,58.616783142089844,219.6240997314453
2019-04-01,45.61153793334961,111.58158111572266,4.523497581481934,90.70950317382812,167.38644409179688,59.457584381103516,19.278667449951172,85.86672973632812,59.291465759277344,218.09640502929688
2019-04-02,46.27458190917969,111.740966796875,4.5413665771484375,90.6989974975586,172.84359741210938,59.782894134521484,19.058666229248047,86.27703094482422,59.03753662109375,217.09268188476562
2019-04-03,46.5917854309082,112.47222900390625,4.680832386016846,91.03500366210938,172.188720703125,60.04423522949219,19.45400047302246,86.44935607910156,58.68931579589844,218.36282348632812
2019-04-04,46.672874450683594,111.90034484863281,4.671900272369385,90.94300079345703,174.64944458007812,60.47269821166992,17.851999282836914,87.28450012207031,59.52359390258789,219.7395782470703
2019-04-05,46.985313415527344,112.39720916748047,4.738654613494873,91.86399841308594,174.35177612304688,60.07597351074219,18.33066749572754,87.0777816772461,59.84279251098633,220.9742431640625
2019-04-08,47.72468185424805,112.4347152709961,4.7595014572143555,92.49299621582031,173.5679168701172,59.91877365112305,18.213333129882812,87.35891723632812,60.21277618408203,220.9475860595703
2019-04-09,47.58156967163086,111.82534790039062,4.696714878082275,91.79199981689453,176.19729614257812,59.64155960083008,18.15399932861328,86.71395874023438,59.4365234375,220.9831085205078
2019-04-10,47.848697662353516,112.67845916748047,4.767193794250488,92.36650085449219,176.4354248046875,59.82801818847656,18.40399932861328,87.10257720947266,59.168113708496094,218.53158569335938
2019-04-11,47.450382232666016,112.8097152709961,4.7532958984375,92.20349884033203,176.1278533935547,59.983734130859375,17.89466667175293,87.83850860595703,59.4510498046875,209.10745239257812
2019-04-12,47.43130874633789,113.39096069335938,4.71532678604126,92.15299987792969,177.70545959472656,60.635353088378906,17.84666633605957,91.95632934570312,58.703819274902344,198.2710418701172
2019-04-15,47.517173767089844,113.48473358154297,4.583553314208984,92.24349975585938,178.2511749267578,60.82379150390625,17.7586669921875,90.90618133544922,58.507957458496094,204.47085571289062
2019-04-16,47.52193832397461,113.22222137451172,4.670659065246582,93.1520004272461,177.47726440429688,61.0905876159668,18.224000930786133,91.8653564453125,58.90696716308594,196.26364135742188
2019-04-17,48.44734191894531,114.15972137451172,4.647827625274658,93.24099731445312,177.387939453125,61.498714447021484,18.082000732421875,94.51136016845703,59.07380294799805,192.60418701171875
2019-04-18,48.621456146240234,115.65972137451172,4.6232590675354,93.08450317382812,176.89186096191406,61.56467056274414,18.21733283996582,93.81675720214844,58.85615921020508,196.96534729003906
2019-04-22,48.78124237060547,116.02536010742188,4.677112102508545,94.3655014038086,180.02723693847656,62.174129486083984,17.516666412353516,93.93254852294922,60.140228271484375,201.72628784179688
2019-04-23,49.48482894897461,117.60035705566406,4.731705665588379,96.1884994506836,182.34901428222656,63.008731842041016,17.593332290649414,94.04830932617188,60.48845672607422,204.80845642089844
2019-04-24,49.40851974487305,117.1972427368164,4.744114875793457,95.0875015258789,181.1583709716797,62.48604965209961,17.243999481201172,93.89119720458984,59.313209533691406,204.6041259765625
2019-04-25,48.96013259887695,121.07850646972656,4.638397693634033,95.11250305175781,191.75518798828125,62.84756851196289,16.5086669921875,93.94081115722656,59.64692306518555,204.99497985839844
2019-04-26,48.72639465332031,121.77223205566406,4.419518947601318,97.53150177001953,189.99896240234375,63.347434997558594,15.675999641418457,94.65193939208984,58.39188003540039,210.51087951660156
2019-04-29,48.800331115722656,121.65974426269531,4.450290679931641,96.92150115966797,193.2633819580078,64.27873992919922,16.097999572753906,96.01627349853516,58.014652252197266,210.91055297851562
2019-04-30,47.86062240600586,122.43790435791016,4.491733551025391,96.32599639892578,191.8941192626953,59.456600189208984,15.912667274475098,95.95838165283203,58.23954772949219,207.02011108398438
2019-05-01,50.20988082885742,119.88785552978516,4.478580474853516,95.57599639892578,191.5269775390625,58.18510437011719,15.600666999816895,95.22245025634766,57.07155227661133,206.0253448486328
2019-05-02,49.88315200805664,118.3222427368164,4.546082019805908,95.04100036621094,191.03086853027344,57.84739303588867,16.273332595825195,95.4291763305664,56.070430755615234,206.4694061279297
2019-05-03,50.50323486328125,120.84410095214844,4.5416154861450195,98.12300109863281,193.94801330566406,58.989952087402344,17.00200080871582,96.01627349853516,56.201019287109375,206.0253448486328
2019-05-06,49.72334289550781,120.1410140991211,4.463194370269775,97.52749633789062,192.3704071044922,59.1838493347168,17.022666931152344,95.16458129882812,55.954349517822266,213.61965942382812
2019-05-07,48.382957458496094,117.67535400390625,4.295933723449707,96.05000305175781,188.29238891601562,58.45983123779297,16.470666885375977,93.61005401611328,55.656917572021484,211.4434814453125
2019-05-08,48.392478942871094,117.66598510742188,4.316035747528076,95.88849639892578,188.06417846679688,58.05915069580078,16.32266616821289,93.11395263671875,55.74397659301758,212.4206085205078
2019-05-09,47.8725471496582,117.65658569335938,4.223470687866211,94.99349975585938,187.1810760498047,57.9197883605957,16.131999969482422,93.03952026367188,55.69317626953125,211.37246704101562
2019-05-10,47.2093391418457,119.18474578857422,4.18947172164917,94.4990005493164,186.87351989746094,57.90342712402344,15.968000411987305,93.0312728881836,56.1774787902832,213.6996612548828
2019-05-13,44.465572357177734,115.64097595214844,3.9321274757385254,91.13400268554688,180.12644958496094,56.363643646240234,15.133999824523926,90.50102996826172,55.55376052856445,212.77589416503906
2019-05-14,45.16947555541992,116.93473052978516,4.021218776702881,92.00599670410156,179.32278442382812,55.78196334838867,15.487333297729492,91.22040557861328,55.62714767456055,210.00457763671875
2019-05-15,45.71055603027344,118.5814437866211,3.9601707458496094,93.55750274658203,184.8196563720703,58.06013488769531,15.463333129882812,90.87313079833984,56.03807067871094,209.69369506835938
2019-05-16,45.509456634521484,121.31965637207031,3.9753074645996094,95.37850189208984,185.53402709960938,58.73951721191406,15.222000122070312,92.03899383544922,56.03071975708008,210.32431030273438
2019-05-17,45.250877380371094,120.51044464111328,3.8844809532165527,93.44999694824219,183.85719299316406,57.9599609375,14.0686674118042,91.59249877929688,55.70053482055664,214.4013214111328
2019-05-20,43.83588409423828,118.76963806152344,3.765859842300415,92.94850158691406,181.2972412109375,56.76384735107422,13.690667152404785,92.07208251953125,55.69317626953125,218.49607849121094
2019-05-21,44.6762580871582,119.40947723388672,3.848001480102539,92.8759994506836,183.3809356689453,57.24884033203125,13.67199993133545,92.38628387451172,55.95001220703125,222.0045623779297
2019-05-22,43.76165771484375,120.13404846191406,3.777026891708374,92.98400115966797,183.87704467773438,57.318756103515625,12.84866714477539,91.63384246826172,55.44371032714844,221.4716796875
2019-05-23,43.01467514038086,118.73197937011719,3.6559243202209473,90.77400207519531,179.461669921875,56.79756546020508,13.03266716003418,89.83126831054688,54.14493942260742,218.94908142089844
2019-05-24,42.84945297241211,118.7884750366211,3.602072238922119,91.16400146484375,179.65017700195312,56.463829040527344,12.708666801452637,90.71601867675781,54.37238693237305,219.9528045654297
2019-05-28,42.67229080200195,118.71320343017578,3.5569067001342773,91.82150268554688,182.8748779296875,56.51094055175781,12.579999923706055,89.7320327758789,53.279090881347656,215.00534057617188
2019-05-29,42.468772888183594,117.56519317626953,3.4827072620391846,90.95950317382812,180.77142333984375,55.5379753112793,12.657333374023438,89.4839859008789,52.94889831542969,215.30728149414062
2019-05-30,42.689056396484375,118.30854797363281,3.456123113632202,90.81600189208984,181.58499145507812,55.61087417602539,12.54800033569336,88.52481079101562,52.80947494506836,216.28443908691406
2019-05-31,41.91571807861328,116.37955474853516,3.3654401302337646,88.75350189208984,176.08816528320312,54.871482849121094,12.343999862670898,87.61524963378906,51.9289436340332,214.77439880371094
2019-06-03,41.4919319152832,112.76622772216797,3.323702335357666,84.6344985961914,162.87185668945312,51.511260986328125,11.9313325881958,88.0286865234375,52.74342346191406,210.12005615234375
2019-06-04,43.00986862182617,115.8902359008789,3.552769184112549,86.47799682617188,166.19577026367188,52.29230499267578,12.90666675567627,90.7408218383789,53.99817657470703,213.85060119628906
2019-06-05,43.70420837402344,118.40267944335938,3.510035991668701,86.92500305175781,166.86056518554688,51.80384063720703,13.105999946594238,91.06329345703125,53.55059051513672,215.635986328125
2019-06-06,44.345855712890625,120.27519226074219,3.5721466541290283,87.71800231933594,167.01930236816406,51.95856475830078,13.729999542236328,91.2617416381836,54.526485443115234,214.79212951660156
2019-06-07,45.52621841430664,123.64388275146484,3.614879608154297,90.20149993896484,172.000244140625,52.980613708496094,13.633333206176758,90.26124572753906,54.724609375,219.18885803222656
2019-06-10,46.108001708984375,124.7730484008789,3.687673330307007,93.03150177001953,173.4587860107422,53.694217681884766,14.192000389099121,91.23693084716797,54.96675491333008,220.40577697753906
2019-06-11,46.64191436767578,124.30253601074219,3.7453136444091797,93.18499755859375,176.7132568359375,53.60892105102539,14.473333358764648,91.51809692382812,54.9153938293457,218.38951110839844
2019-06-12,46.49347686767578,123.72859191894531,3.632270574569702,92.76599884033203,173.6770782470703,53.512718200683594,13.950667381286621,90.3521728515625,54.321044921875,217.17262268066406
2019-06-13,46.483890533447266,124.50957489013672,3.6834514141082764,93.51499938964844,176.08816528320312,54.10334396362305,14.260666847229004,90.5754623413086,54.79798889160156,217.5811767578125
2019-06-14,46.14631652832031,124.63191223144531,3.5935134887695312,93.4834976196289,179.91810607910156,53.8697624206543,14.32800006866455,90.80696868896484,54.55583572387695,218.91050720214844
2019-06-17,46.42164993286133,125.00830078125,3.603203058242798,94.30149841308594,187.53829956054688,54.246150970458984,15.001999855041504,90.31084442138672,55.09883499145508,219.44583129882812
2019-06-18,47.51341247558594,127.18193054199219,3.798232316970825,95.06849670410156,187.0024871826172,54.80900573730469,14.982666969299316,91.54286193847656,55.57579803466797,219.2049102783203
2019-06-19,47.374549865722656,127.68065643310547,3.804194927215576,95.43949890136719,186.02020263671875,54.772804260253906,15.095333099365234,90.88140869140625,55.26759719848633,223.21078491210938
