Date,Equal_Weighted_Return,Equal_Weighted_Cumulative_Return
2019-05-24,-0.0024851054996776864,0.0852447035232009
2019-05-28,-0.00548824867204073,0.07928861072025062
2019-05-29,-0.007481769986110265,0.07121362158621314
2019-05-30,-0.0009339440587608385,0.07021316798866906
2019-05-31,-0.01771243853403489,0.05125708303235488
2019-06-03,-0.027096083187877228,0.02277213365866504
2019-06-04,0.03446585018199007,0.058022844787658956
2019-06-05,0.004468096433793656,0.06275019288732708
2019-06-06,0.012535382327915958,0.07607217287423618
2019-06-07,0.015049329955486792,0.09226633805973816
2019-06-10,0.015713631083947965,0.1094298083414238
2019-06-11,0.005508547264820007,0.1155411548776728
2019-06-12,-0.012670193611553695,0.1014070324637164
2019-06-13,0.008854403290879286,0.11115933451656068
2019-06-14,-0.0004632302869514215,0.11064461185918395
2019-06-17,0.01237495744380236,0.1243887916661297
2019-06-18,0.013059715406807027,0.13907298929189293
2019-06-19,0.001358090361100406,0.14061995333924004
2019-06-20,0.0027334649186559258,0.14373779796721187
2019-06-21,0.0033120916531118373,0.14752596238120752
2019-06-24,-0.0006961095066731256,0.1467271586496397
2019-06-25,-0.01610753020732686,0.12825621630212858
2019-06-26,0.006608655009080267,0.1357124723975196
2019-06-27,0.005726279054282768,0.14221587893989707
2019-06-28,0.004540920033039131,0.1474025899066307
2019-07-01,0.010084973494128636,0.15897411461293354
2019-07-02,9.314569683557252e-05,0.15908206806445357
2019-07-03,0.010007178854440635,0.17068120962654953
2019-07-05,-0.0011216180252649705,0.16936815247999326
2019-07-08,-0.0061890685505103125,0.16213085282351103
2019-07-09,0.004081240902122085,0.1668737887936722
2019-07-10,0.014039639601607222,0.18325627624889718
2019-07-11,0.008711490728811333,0.1935642023292472
2019-07-12,0.010004613842556043,0.2055053512698497
2019-07-15,0.002751698622479993,0.2088225386843312
2019-07-16,-0.003447998230741456,0.20465452070966728
2019-07-17,-0.0018913058773929459,0.20237615053442104
2019-07-18,-0.002686397378189842,0.19914609039602738
2019-07-19,-0.0060887241706090835,0.19184482061134167
2019-07-22,0.008331135644068823,0.2017742414785355
2019-07-23,0.009041539893379726,0.2126401312256998
2019-07-24,0.004061324827719415,0.21756505669773585
2019-07-25,-0.023844762801001153,0.18853250672599087
2019-07-26,0.011370432368505401,0.2020466352114889
2019-07-29,0.0009458214564830648,0.20318355671076516
2019-07-30,0.0011469307352624082,0.20456352491211915
2019-07-31,-0.012148662871429829,0.18992968874074068
2019-08-01,-0.013324198440423785,0.1740748294378074
2019-08-02,-0.010605854913626988,0.1616227621390487
2019-08-05,-0.03521998931299889,0.12071042087077521
2019-08-06,0.01316399460090241,0.1354634468002931
2019-08-07,0.0011537578047545293,0.13677349661405236
2019-08-08,0.022122740419882866,0.16192204159584778
2019-08-09,-0.011490385337135246,0.14857110960620057
2019-08-12,-0.014303822456429416,0.1321421523758095
2019-08-13,0.022971962526169846,0.1581496794744841
2019-08-14,-0.03767778825529319,0.11451316108330878
2019-08-15,-0.0003939064843516694,0.11407414712226283
2019-08-16,0.020365357963771882,0.1367626659265917
2019-08-19,0.02034773202873221,0.15989320803313323
2019-08-20,-0.010179253338351459,0.14808636122313068
2019-08-21,0.005100125346390006,0.15394174557384943
2019-08-22,-0.0041983768412575785,0.14909706327307193
2019-08-23,-0.03296181117861387,0.11122074284756533
2019-08-26,0.012611715968318449,0.12523514323446272
2019-08-27,-0.009012873539788635,0.1150935411859646
2019-08-28,0.005339736653330873,0.12104784703972804
2019-08-29,0.01991525790205886,0.14337380403407218
2019-08-30,0.003049034751220426,0.14685999049620713
2019-09-03,-0.010313422314345701,0.1350319390787933
2019-09-04,0.00861588897725476,0.14481124825153424
2019-09-05,0.025970825119461336,0.17454294097466705
2019-09-06,-0.003988237359436442,0.16985858493720962
2019-09-09,0.006707665602083979,0.17770560512669542
2019-09-10,0.0041674288871738525,0.18261360948608685
2019-09-11,0.012143091175606358,0.19697419437158947
2019-09-12,0.001017377480746707,0.198191968961978
2019-09-13,0.001292956078164975,0.1997411785510559
2019-09-16,-0.004067324888899848,0.19486144139529715
2019-09-17,0.002034973408546248,0.1972929526554339
2019-09-18,0.0003090841606568696,0.19766301694276578
2019-09-19,0.0023778582325589383,0.20051088980743437
2019-09-20,-0.010505366271173123,0.18789908319747517
2019-09-23,-0.0017153866482960136,0.18586137697063498
2019-09-24,-0.021593619039394652,0.16025433816279921
2019-09-25,0.012990993696887932,0.17532719495665905
2019-09-26,-0.0025671613550362848,0.172309940402243
2019-09-27,-0.007715020700133824,0.16326554494506706
2019-09-30,0.0046035645199388195,0.16862071293504366
2019-10-01,-0.006336643389757579,0.16121558021929006
2019-10-02,-0.01458271737950485,0.1442819015962744
2019-10-03,0.007505390400265078,0.15287018399571228
2019-10-04,0.012804594061837227,0.167632218707773
2019-10-07,0.0013200699782967673,0.1691735749453811
2019-10-08,-0.013922408432887268,0.15289586290605262
2019-10-09,0.01280369422715324,0.16765718901045168
2019-10-10,0.007274159797410718,0.17615091399190907
2019-10-11,0.011503017162895424,0.1896801981417131
2019-10-14,0.003538455565810117,0.19388982866036186
2019-10-15,0.025225243797614108,0.22400599065581117
2019-10-16,-0.0032408467612830335,0.2200391748052033
2019-10-17,0.005814974208670865,0.22713367114026362
2019-10-18,-0.00967291414617747,0.21526371249344023
2019-10-21,0.01129940626060154,0.22899547089467043
2019-10-22,-0.0025819132626649253,0.2258223111886124
2019-10-23,0.005119802869980794,0.23209827977552244
2019-10-24,0.019659823409079236,0.25632111437853955
2019-10-25,0.016516044066862027,0.2770705692657449
2019-10-28,0.008456014666078716,0.2878694967290736
2019-10-29,-0.009920369571987398,0.27509335536103174
2019-10-30,0.0007034146529195431,0.275990274711033
2019-10-31,0.00017794973939981823,0.2762173368478946
2019-11-01,0.011396078981515779,0.29076121041619296
2019-11-04,0.012528637979966728,0.3069326903400811
2019-11-05,0.0008861582157848269,0.3080908394811037
2019-11-06,-0.001962900423324976,0.3055231874185387
2019-11-07,0.009639613801208126,0.31810792675377564
2019-11-08,0.0005006550567641101,0.3187678441526658
2019-11-11,-0.000896216237079794,0.3175859429977974
2019-11-12,0.003986655139289364,0.3228387037689049
2019-11-13,-0.004610279968356746,0.3167400469915522
2019-11-14,0.0029517825842171773,0.32062677733020317
2019-11-15,0.009662032134127542,0.33338671568995704
2019-11-18,0.00617861159279598,0.34162519430919924
2019-11-19,0.0002942327097912313,0.3420199443256451
2019-11-20,-0.003906973032812611,0.33677670859366815
2019-11-21,0.002187644297156688,0.3397011005367949
2019-11-22,-0.0048945266433953255,0.3331438978060315
2019-11-25,0.013736110462075903,0.35145610964813767
2019-11-26,-0.0034646784823179843,0.34677374874524247
2019-11-27,0.005535635079462742,0.354228996752896
2019-11-29,-0.00503886891928409,0.3474052143515647
2019-12-02,-0.007392394106660516,0.3374446639857085
2019-12-03,-0.006005523168830884,0.3294126090691132
2019-12-04,0.006419830009761341,0.33794721203217026
2019-12-05,0.0013382890500125977,0.3397377721355279
2019-12-06,0.011719008711363776,0.35543817075812734
2019-12-09,-0.0014760763692491352,0.3534374405042928
2019-12-10,0.0031170687557026903,0.35765619806288695
2019-12-11,0.005214756052815494,0.36473604393937786
2019-12-12,0.010572376164453622,0.37916454676109335
2019-12-13,-0.0014158509057117798,0.37721185538843605
2019-12-16,0.016578353328128806,0.4000437601347533
2019-12-17,0.0010363097656810208,0.40149463915576167
2019-12-18,0.00631423423885028,0.410344004591884
2019-12-19,0.008286489448097933,0.4220308053041226
2019-12-20,0.0023615347598791693,0.42538898048046714
2019-12-23,0.006350350419200657,0.4344406999901853
2019-12-24,-4.751109363845265e-05,0.43437254814376924
2019-12-26,0.013066037564202727,0.4531141137388768
2019-12-27,-0.0014875175214142057,0.450952581034076
2019-12-30,-0.01160254931794812,0.43411783215462396
2019-12-31,0.004428384900263805,0.4404686579077366
2020-01-02,0.018367126958774384,0.46692592862766347
2020-01-03,-0.006256312357132177,0.4577483818133925
2020-01-06,0.010819866522672306,0.4735210247282551
2020-01-07,0.0008189182330536331,0.47472771796219293
2020-01-08,0.010634684422980413,0.49041098185254284
2020-01-09,0.005800955587788437,0.4990567897658216
2020-01-10,-0.0023459109793669717,0.49554013598401525
2020-01-13,0.01785619082390702,0.5222447860369577
2020-01-14,-0.0033845577263962984,0.5170926606849098
2020-01-15,-0.0017467454923554278,0.5144426859183728
2020-01-16,0.006841559504142503,0.5248038356696967
2020-01-17,0.002272131395428578,0.5282683903365917
2020-01-21,0.005223820232675513,0.5362517896749905
2020-01-22,0.003978993934558273,0.5423645262280616
2020-01-23,0.0007545739387375906,0.5435283543035867
2020-01-24,-0.012197124019893747,0.5247017475379234
2020-01-27,-0.02166882229847359,0.49166325631235197
2020-01-28,0.015952385431806028,0.5154588435115095
2020-01-29,0.006316584071319741,0.525031366703175
2020-01-30,0.009077792568832633,0.5388752851110696
2020-01-31,-0.01569107291143045,0.5147286808107936
2020-02-03,0.02719072918260933,0.5559152581558509
2020-02-04,0.028347609275182185,0.6000217359593472
2020-02-05,-0.0037098590576132504,0.5940858808298204
2020-02-06,0.007058653972679574,0.6053379814653321
2020-02-07,-0.00214115860272539,0.601900698236036
2020-02-10,0.014287704550505608,0.6247881821316812
2020-02-11,-9.419502206431049e-06,0.6247728774358146
2020-02-12,0.011646236526254839,0.6436953666678757
2020-02-13,0.0021366234776815096,0.6472073247784549
2020-02-14,0.005691240485506243,0.6565819777932564
2020-02-18,0.010061009466295413,0.6732488647535289
2020-02-19,0.018808318201388986,0.7047198618319261
2020-02-20,-0.010903444527801877,0.6861325433829997
2020-02-21,-0.019574611340868377,0.6531271541770876
2020-02-24,-0.05172925751820706,0.5676121139083201
2020-02-25,-0.03283983852296429,0.5161319852209283
2020-02-26,0.001156248179792574,0.5178850100691654
2020-02-27,-0.059618225251747065,0.4273913996326115
2020-02-28,0.010237001077863697,0.44200360692918395
2020-03-02,0.055466434843262795,0.5219864060366715
2020-03-03,-0.035532424277502375,0.4679065393127855
2020-03-04,0.041160767724087326,0.5283266994181077
2020-03-05,-0.03546806824040132,0.47411990374951896
2020-03-06,-0.024232455672439115,0.43839835852604847
2020-03-09,-0.08330236992183987,0.3185763663691443
2020-03-10,0.055500527741912255,0.39175805057064483
2020-03-11,-0.037365911845429825,0.3397537419428549
2020-03-12,-0.09813355792098181,0.20827894050805362
2020-03-13,0.0906429562840283,0.3178009156914372
2020-03-16,-0.1376548008921857,0.13639929302639242
2020-03-17,0.054838326132618596,0.19871752807425103
2020-03-18,-0.06383906671219887,0.12219251983043677
2020-03-19,0.040027955975890914,0.16711159261068365
2020-03-20,-0.03453101953083756,0.1268100394115772
2020-03-23,-0.012472273970801896,0.11275615588698606
2020-03-24,0.10779413593998799,0.23270474422272613
2020-03-25,0.011208324694062743,0.2465212992478858
2020-03-26,0.04799598119508834,0.30634931208586447
2020-03-27,-0.04099104819217621,0.2528006844783366
2020-03-30,0.03277930872806726,0.2938666248895858
2020-03-31,-0.00023260003013380107,0.2935656714736474
2020-04-01,-0.04861532386255039,0.23067855741747856
2020-04-02,0.016965927527310853,0.25155816063203895
2020-04-03,-0.01706976419511307,0.23019435795358056
2020-04-06,0.07204163093938809,0.31881956587299
2020-04-07,0.005662142675172366,0.3262869104177717
2020-04-08,0.03244268801891453,0.3693152228760255
2020-04-09,0.010054051301309107,0.3830823883744847
2020-04-13,0.019138163026193256,0.40955204460185235
2020-04-14,0.0351593260800884,0.45911094456486423
2020-04-15,-0.005874923669518684,0.45053877914018625
2020-04-16,0.013647997212656783,0.47033572835474224
2020-04-17,0.018662778772644897,0.49777627877454256
2020-04-20,-0.019292938730927967,0.4688797727955081
2020-04-21,-0.038375114767676785,0.4125113429345615
2020-04-22,0.03533098576048137,0.46241676107830076
2020-04-23,0.004325358138441682,0.46874223731762443
2020-04-24,0.017198176303895994,0.49400192525999165
2020-04-27,0.015012938984471369,0.5164312850066026
2020-04-28,-0.0166169521389718,0.4912328189216084
2020-04-29,0.03986948742683755,0.5506875070460908
2020-04-30,0.006181758840789054,0.5602734832520742
2020-05-01,-0.04123240496544655,0.4959396551337767
2020-05-04,0.022527020996445758,0.529638719154391
2020-05-05,0.00892167633348535,0.5432856607138536
2020-05-06,0.0019080706707160448,0.5462303588195982
2020-05-07,0.00777861720875308,0.5582578928974089
2020-05-08,0.019362717706618682,0.5884300005916918
2020-05-11,0.004642726807017927,0.5958046471365104
2020-05-12,-0.017812233474530873,0.5673798021819736
2020-05-13,-0.02093674790298594,0.5345639663954576
2020-05-14,0.01775397330220978,0.5618085740853758
2020-05-15,0.00767734793207634,0.5737991219119294
2020-05-18,0.024913252157791964,0.6130075762818328
2020-05-19,-0.005950905537242136,0.6034087205645238
2020-05-20,0.02257144126361428,0.6395999663223126
2020-05-21,-0.007675188815198442,0.6270157269993959
2020-05-22,0.00420157792930741,0.6338517603685927
2020-05-26,0.005638439210835722,0.643064134198948
2020-05-27,0.0061798627225503,0.6532180449926435
2020-05-28,-0.008542124273163055,0.6390960510016808
2020-05-29,0.010445159795429117,0.6562166711744502
2020-06-01,0.015536418960901388,0.6819483472678458
2020-06-02,0.0035824342321649997,0.6879738166038316
2020-06-03,0.008414900341021558,0.7021779480488068
2020-06-04,-0.008987649216550264,0.6868793697475968
2020-06-05,0.031335078364729776,0.7397378669904835
2020-06-08,0.014024069630864245,0.7641360719766093
2020-06-09,0.007268092566739893,0.7769579762480601
2020-06-10,0.010111209648955266,0.7949251708832876
2020-06-11,-0.05859008007681674,0.6897603613893417
2020-06-12,0.006850534814201581,0.7013361235726974
2020-06-15,0.015593249387942477,0.7278654820402817
2020-06-16,0.0132857531610025,0.7508214763300853
2020-06-17,-0.0015323944126484522,0.7481385272822123
2020-06-18,0.0012373880377194446,0.7503016529841477
2020-06-19,-0.002461244060388568,0.745993733436852
2020-06-22,0.011424614314062543,0.7659410384361383
2020-06-23,0.01029934942203702,0.7841290822497067
2020-06-24,-0.0276313499783054,0.7348311871715922
2020-06-25,0.01742205295135704,0.7650555079761614
2020-06-26,-0.039339868245614744,0.6956184568461825
2020-06-29,0.016279563632295057,0.7232223854105038
2020-06-30,0.024775459513028397,0.7659160118521862
2020-07-01,0.012905997005883074,0.7887069186137916
2020-07-02,0.01152744189947067,0.8093261336932933
2020-07-06,0.03615242021585992,0.8747376523861103
2020-07-07,-0.009525312703442902,0.8568801900102141
2020-07-08,0.012443828768149612,0.8799868891376703
2020-07-09,0.002047307050855673,0.8838357995513182
2020-07-10,0.021101893849612686,0.9235883026235501
2020-07-13,-0.013553983344460653,0.8975160188081912
2020-07-14,0.013872121852118413,0.9238385922374452
2020-07-15,-7.075699383333179e-05,0.923702467202038
2020-07-16,-0.006697340602290446,0.9108187765617195
2020-07-17,-0.0044885256096352305,0.9022420175477504
2020-07-20,0.027115640032813672,0.9538225273508683
2020-07-21,-0.005066155273859109,0.9439241590497449
2020-07-22,0.000357997066663429,0.9446200781965008
2020-07-23,-0.027319421793111635,0.891494182052897
2020-07-24,-0.009241716477305872,0.8740135291038906
2020-07-27,0.018012106215844915,0.9077684598400404
2020-07-28,-0.013846819843774096,0.8813519336730009
2020-07-29,0.016488432578885437,0.9123724781885238
2020-07-30,-0.004172645926777385,0.9043928249569293
2020-07-31,0.015107148944618523,0.9331627710126167
2020-08-03,0.013089147567125594,0.9584662237936741
2020-08-04,0.0032677699342112732,0.9648660408369552
2020-08-05,0.008037517237794767,0.9806586855101396
2020-08-06,0.014748306485557507,1.0098700468473245
2020-08-07,-0.006079308188200706,0.9976514274143062
2020-08-10,-0.0015507733154377038,0.9945535228871261
2020-08-11,-0.014011103767066114,0.9666076265089871
2020-08-12,0.031922380581090634,1.0293864236160823
2020-08-13,0.003712326628030527,1.036920168875036
2020-08-14,0.0028290359061094008,1.042682689170662
2020-08-17,0.015202289347065313,1.073736142455676
2020-08-18,0.007699643939155477,1.0897031723763426
2020-08-19,-0.0054435408664522235,1.0783277877587572
2020-08-20,0.0133760950493955,1.1061276977916181
2020-08-21,0.009586610878995927,1.1263183244918218
2020-08-24,0.007074378022724182,1.1413607041159226
2020-08-25,0.005489202768075864,1.153115067220405
2020-08-26,0.018954334114583946,1.1939259295916451
2020-08-27,0.0019564463033090677,1.1982182278663287
2020-08-28,0.00838790241985432,1.2166566678592163
2020-08-31,0.011960198598317285,1.2431683218310967
2020-09-01,0.005944719765352058,1.256503328890898
2020-09-02,0.008177051083266596,1.2749548718808001
2020-09-03,-0.047780641521130804,1.1662560686707137
2020-09-04,-0.008853488650394014,1.1470771451528905
2020-09-08,-0.05825585525243369,1.021997329769055
2020-09-09,0.03406899347782675,1.09088474360914
2020-09-10,-0.020055128870822128,1.0489517806220228
2020-09-11,-0.0055154006151127205,1.0376509907108438
2020-09-14,0.02410925440082316,1.0867772368259812
2020-09-15,0.01110219926724472,1.1099450535355735
2020-09-16,-0.012986367049015426,1.082544532617106
2020-09-17,-0.01608083988580835,1.0490554674330248
2020-09-18,-0.008128442410514535,1.0323998380700452
2020-09-21,-0.0025574790159249355,1.0272020181322117
2020-09-22,0.004562863872146006,1.0364518649822885
2020-09-23,-0.03727840409374529,0.9605361894420175
2020-09-24,0.00783930793825195,0.9759054363551405
2020-09-25,0.026251633903434435,1.0277761824981413
2020-09-28,0.01757162173439386,1.063407498539012
2020-09-29,-0.002775167031037617,1.057681198077471
2020-09-30,0.011416744101155674,1.081173217757681
2020-10-01,0.01022322763479061,1.1024495253102473
2020-10-02,-0.025134927411174512,1.049604609105916
2020-10-05,0.024557351850381638,1.099937470645894
2020-10-06,-0.017791938773007023,1.0625755117410192
2020-10-07,0.016277074390386528,1.0961482067814177
2020-10-08,0.010273635407087856,1.1176832692171108
2020-10-09,0.010305766971362275,1.139507619508815
2020-10-12,0.028391448980702887,1.2002513409319246
2020-10-13,-0.002898069941031256,1.1938748586580563
2020-10-14,-0.006381670129377815,1.1798742730049652
2020-10-15,-0.004431165644046408,1.170214889018085
2020-10-16,-0.0056515842947394545,1.1579497366351008
2020-10-19,-0.020826276732987207,1.1130076782440614
2020-10-20,0.005753461544856787,1.125164786664826
2020-10-21,0.0014443782637554741,1.128234328489583
2020-10-22,0.009004180517145223,1.1473973345660888
2020-10-23,0.005823086650807641,1.1599018153189804
2020-10-26,-0.018946132787662995,1.1189800287176328
2020-10-27,0.007205684852322614,1.1342487310129372
2020-10-28,-0.04503027213388194,1.0381429298540321
2020-10-29,0.02221626659924264,1.083422856551031
2020-10-30,-0.02364703362807167,1.0341560862006758
2020-11-02,0.010969505551946857,1.0564697726817802
2020-11-03,0.021582266112575688,1.1008530505682663
2020-11-04,0.04164411838907388,1.1883412237241782
2020-11-05,0.023305922184017624,1.2393425339963722
2020-11-06,-0.004314284485298037,1.2296813732446839
2020-11-09,0.004179150185460556,1.2389995465691976
2020-11-10,-0.01671269929845157,1.2015798204180173
2020-11-11,0.014704861663616554,1.2339537471186737
2020-11-12,-0.007252766528298338,1.217751402155805
2020-11-13,0.004919085511640265,1.2286607109465697
2020-11-16,0.01255390184490356,1.2566390987573857
2020-11-17,0.0025234479580589888,1.2623336100832208
2020-11-18,-0.0021422732741399816,1.257487073253151
2020-11-19,0.004191347022225622,1.2669489849753433
2020-11-20,-0.012392300616302266,1.2388562716717075
2020-11-23,0.012404348687498935,1.2666278255267174
2020-11-24,0.02544745085540744,1.3243077257243074
2020-11-25,0.003251202709230973,1.331864521299269
2020-11-27,0.005035685344503105,1.3436070572945424
2020-11-30,-0.011808218439428364,1.3159332332258225
2020-12-01,0.01844634353744078,1.3586537332556818
2020-12-02,0.00733464642485634,1.3759536244277797
2020-12-03,0.00028690069255131716,1.3766352871680976
2020-12-04,0.005515682070348027,1.3897440518092874
2020-12-07,0.0074442744541135765,1.4075339624060415
2020-12-08,0.003598611156376475,1.4161977409825108
2020-12-09,-0.020692231507048856,1.3662012179592922
2020-12-10,0.004503775477857309,1.3768580569804136
2020-12-11,-0.004009148486317327,1.3673288800990795
2020-12-14,0.0024138507704468126,1.3730432587402075
2020-12-15,0.010297188431223125,1.3974789323308991
2020-12-16,0.0037581542371185267,1.4064890279388411
2020-12-17,0.004648708258090506,1.4176760933560248
2020-12-18,-0.0008875126474580997,1.415530375245714
2020-12-21,-0.0024043324537741276,1.4097226371714333
2020-12-22,-0.0048550808341638494,1.3980232389800515
2020-12-23,0.0018878240331232424,1.4025502848825862
2020-12-24,0.0036636785108348775,1.4113524567325104
2020-12-28,0.016038779956665195,1.450027608184007
2020-12-29,-0.001828520465222938,1.4455476825620814
2020-12-30,0.00024700624753571943,1.4461517481183206
2020-12-31,0.0030789668997208584,1.453683368382471
2021-01-04,-0.006552726277197841,1.4376050528985478
2021-01-05,0.010865826091384756,1.4640916454828243
2021-01-06,-0.003874674875733065,1.454544091492568
2021-01-07,0.03146419572595387,1.5317743472052738
2021-01-08,0.011120001803702075,1.5599276825127633
2021-01-11,-0.013190579238271383,1.5261607535723343
2021-01-12,0.002150009917490936,1.531592024245691
2021-01-13,0.006008960517738094,1.5468042607664039
2021-01-14,-0.007913671541900237,1.5266496883651866
2021-01-15,-0.011344958760769398,1.4979849518477728
2021-01-19,0.015341657291280876,1.536308180897798
2021-01-20,0.022149078326502716,1.5924850694566532
2021-01-21,0.008107447755153763,1.6135035067132892
2021-01-22,-0.0025654428822919017,1.6067987127441468
2021-01-25,0.007087992405393184,1.6252756822224663
2021-01-26,-0.0007548805351861088,1.623293912710459
2021-01-27,-0.024420143612760473,1.5592326986235894
2021-01-28,0.0010882718480629723,1.5620178395221433
2021-01-29,-0.022132632234239256,1.5053136409024397
2021-02-01,0.023028862804377614,1.5630081650207175
2021-02-02,0.01741143166821906,1.6076338065510631
2021-02-03,0.008360143304920109,1.6294339988605842
2021-02-04,0.004533625052917779,1.6413548667128124
2021-02-05,0.004145229615676361,1.652303889131821
2021-02-08,0.01194451106563419,1.6839843622849804
2021-02-09,-0.0027945510804126663,1.6764838308855459
2021-02-10,0.0004558440449855764,1.677703890101355
2021-02-11,0.0005791010419957886,1.6792545512142687
2021-02-12,0.001188157835621373,1.6824379285029183
2021-02-16,0.003967501555478859,1.693080505156729
2021-02-17,0.0001475611274628025,1.693477899152418
2021-02-18,-0.0051965969343168,1.6794809801590325
2021-02-19,-0.0060397635688382535,1.663297548551673
2021-02-22,-0.016719538121869486,1.618768443658782
2021-02-23,0.0012766433083034937,1.6221116768683754
2021-02-24,0.013895169250498874,1.6585463624121712
2021-02-25,-0.036282347375796296,1.5620880597764732
2021-02-26,0.002266444533911827,1.567894890254954
2021-03-01,0.028270163058930223,1.640489697520655
2021-03-02,-0.016019463161408388,1.5981904700831446
2021-03-03,-0.019115867762801997,1.548523804634463
2021-03-04,-0.006501238058966263,1.5319552446815918
